Tweet,Emotion
Sting is just too damn earnest for early morning listening. #sting,anger
@louiseannexx u fucked my house up I'll always hold a grudge,anger
A persons opinion doesn't offend me at all,anger
@HMiglino @CParks777 @Coco_Wms @bodyfit67 @TruthEqualsFact @politicususa I have never been more anxious of a election in my life‼️ #fearful,fear
Side chick's be trying to fuck u like your going to forget about your wife when your done. #terrible,fear
@BBCPolitics @BBCNews I'd rather leave my child with @BorisJohnson #shudder,fear
Day 9 and I am elated because I'm taking PTO tomorrow so I'm doneeeee. But:,joy
i can't believe they're all messing up my favourite of all bakes i feel personally offended,anger
Happy Birthday shorty. Stay fine stay breezy stay wavy @daviistuart 😘,joy
smoking weed while you watch 12 pull somebody else over is the most joyous thing ever.,joy
Still waiting to see if my @london2012track will make an appearance next week - two months today it was ordered  #badservice,fear
Have any of you ever stayed in hostels overseas? My only frame of reference is the movie Hostel and we all know how that went.,sadness
ICQ is just making me mad!!!😤 #icq #angry,anger
The American Idiot record turns twelve today it changed my preppy middle school heart into a desolate punk rock desert I am forever grateful,sadness
Currently unfollowing anything relating to disneyworld or Florida! #holidayblues #depressing #wantogoback 😭💔,sadness
Been waiting all week for this game ❤️❤️❤️ #cheer #friday ❤️,joy
@TweetinderKaul @rupasubramanya @chandanwriter @TheQuint @ShivAroor future convicts rush in where TRP hogs fear to tread #HomilyHour,fear
Now I'm back at @wxpnfm and am elated to record @mannequinpussy fucking shit up in our studio this evening.,joy
@iStoleFreeHugs @stephlaris lol I'm happy with my negative realistic ass self. Sorry to offend you,anger
Up on melancholy hill,sadness
Can't even believe just seeing you set my anxiety off 🖕,fear
@interception225 you're looking for an argument that i'm not engaging in. He's not even speaking his own words i'm not raging at him.,anger
some people leave toilets in fucking grim states,sadness
Staff on @ryainair FR1005. Asked for info and told to look online. You get what you pay for. #Ryanair @STN_Airport #Compensation #awful,fear
@SkyUK what a joke!! Cut our internet off early 'by mistake' and then don't reinstate it when we no longer need an engineer 😡,anger
@Freepenalties @TMortimerFtbl Doll is a vile creature on the touchline. Every game he has tantrums &amp; shouts at the ref. Would love to see,anger
@NeyaphemMaster @_James_Kellar_ @RavenMetamorph @MagnetoBroHood @jedi_paige Thomas' nervousness at being the group's focus is evident 'I&gt;,fear
I turn 25 in two weeks. I am so happy. 24 was my darkest year yet. I am elated that I survived,joy
you know it's beauty when the smile is her best curve,joy
