Tweet,Emotion
Will you #dedicate today to #love or #fear ? It is your #choice in each #moment . - Archangel Michael. #archangel #michael,fear
@antoboyle I so wish you could someday come to Spain with the play I can't believe I'm not going to see it,sadness
A concern of mine is that big name FA(like Malik) will tell other big potential FA's to steer clear of this franchise till Gus is gone.,fear
Yet we still have deaths road rage &amp; violations on the road despite a widely accepted concept of 'personal accountability' while driving,anger
Tasers immobilize if you taser someone why the fuck do you need to shoot them one second later?! This is really sick! #rage #wtf  #murder,anger
I am going to make it my life's mission to discourage anyone from using @CapitalOne. They will rob you blind,fear
It's really alarming when an adult male calls their father 'daddy',fear
Nawaz Sharif is getting more funnier than @kapilsharmak9 day by day. #laughter #challenge #kashmir #baloch,joy
How do adults remain jovial amidst all the bad news?,joy
induction day tomorrow for pizza express,fear
Autocorrect changes ''em' to 'me' which I resent greatly,anger
Virtually every statement by other countries at UN has referred to #terror as main threat to peace #Pak still in denial: MEA.,fear
@bruins_514 @gorddownie @thehipdotcom It would be #TragicallyHip if they can #help @TOYSFORASMILE make #hospitalized  #sick #kids #smile 😊✌❤,joy
I'm so bored and fat and full and ridiculously overweight and rolls galore,fear
I wanna go to blithe and read w the goats :((,joy
Absolutely fuming that some woman jumped into my prebooked taxi and drove off 😡,anger
Good luck to all Fury-Haney players playing this weekend at the Future Stars showcase in Frisco Tx.  #KGB #G-town #fury,anger
I get so much PUSSY\nP - panic attacks \nU - uncontrollable anxiety \nS - suicidal fantasies \nS - sadness \nY - yearning for death,fear
I have been seeing terrible terrible prescriptions this week. What's going on?,fear
Rojo is hilarious,joy
Yo gurls Dm for a tribute 😜💦 #snapme #dm #nudes #tribute #cumtribute #cock  #cum #swallow,anger
Blake lively is flawless,joy
I'm going to get the weirdest thank you note--or worse--total silence and no acknowledgement. #anxiety,fear
Our soldiers in war zones are held to a higher level of rules of engagement than our police officers.,sadness
you know cyran still hasn't done makeup based on jeongguk's tiddy like i suggested and i'm,anger
@MLB @JoeyBats19 Sam Dyson is probably having flashbacks right about now.,fear
@SQLBek My liver is elated that isn't us,joy
quentin i sait aps dire eastpak i dit aspak msk,fear
#rocklandcounty get to ravis in suffern ny. Great food new #chef terrific atmosphere. Say 'twitter' to server and get free #appetizer,fear
And btw... I really did stay in bed all day today. #depression I hate being lied to fuck liars. -w-,sadness
Literally had a guy (a some-would-say-successful guy) tell me 'this ship will sail' kay guy first you're working with a sub last it sunk,sadness
It's just begun ladies and gents. The war on racism has begun. #sadness #Segregation continues.... smh 😒,sadness
@Nekudere oh ok yeah I felt dumb like I think I would have known if it was animated at least lmao,joy
My #anxiety is rising tonight and I'm not sure why. Sometimes I wonder if I'm a magnet for any free-floating anxiety in the universe.,fear
Now I'm going to sulk again for a week until #OurGirl is back on! @michkeegan and @benaldridge07 are the best! @OurGirlWatch,sadness
I have another test tonight #nervous,fear
@darcomafloy OMG IM CRYING HAHAHAHA ikaw talaga tagagising ko HAHA shet i set my alarm BUT I FORGOT TO TURN IT ON but im awake now so--,fear
15 minutes of yoga to your breakfast routine will change your day #preparation #sunriseyoga #bodyawareness #health #yoga #smile #stretch,joy
Circle K is dead to me. I hate your new slushie machine. #irate #livid,anger
@npagliaro1 That's awesome!  p.s. ok what are the odds of that swapping neighborhoods? #hilarious,joy
Watch this amazing live.ly broadcast by @hannah..mccloud #lively #musically,joy
Some Erykah Badu to sedate me 💕,sadness
I Don't know what make #Pakistan fear more their #terrorist or their  #TerrorStatePak,fear
@RJAH_NHS @ChrisHudson76 @mbrandreth #course day # potential Leadership #excited #nervous # proud,fear
That was nearly aesthetically pleasing enough lol I need to do this on PS and not my phone,joy
Some questions you get on Twitter make you want to despair. We've been so battered. We complain but aren't convinced things could be better.,fear
@All4 is the android app it designed to be buggy and work sporadically on a fire TV box? #shocking,fear
— to reveal a broad smile. \n\n'Yeah it's nice.' \n\nPursing his lips he stifled his joyous expression in order —\n\n[@AVIATAUBE].,joy
Dehydrated exhausted stressed but still blessed.,joy
@MrsCassonC @15_jordyn WAS THERE A CLOWN IN YOUR NEIGHBORHOOD?  #creepy #EnoughIsEnough,fear
@JoeFahezy I could of told you that one lmfao 😂 Then old niggas get wasted and start fucking around,fear
i had an hour of football practice under the boiling sun and now i have 2hr volleyball practice under the BOILING SUN AGAIN,anger
@lyskoi anyway I found a short scale today that was perfect for my purposes. soft on the hands won't aggravate my (now-chronic) tendonitis,anger
come on let's make em hate 😘make em pout they face 👿😩.,anger
My mind always seems to work its best at night,fear
#terror test ................,fear
I was going to say that Rooney is a shadow of his former self but I don't want to offend any shadows. #NTFCvMUFC,anger
@ByeKandace can't cheer for a jigaboo,joy
its so unfortunate that after all these years im still struggling with depression smh,sadness
@Budget  car rental you have made realize why I always use @nationalcares!!!!  What a !! #disgusted,fear
@SentinalsMom *Baal dashed forward boosted forward by her power of flight. Her sword pointed at Void meant to stop just short of her--,sadness
Get there deviant differently enigmatic bellboy in passage to correct thy ring up jaunty: IWLDpe,joy
Side chick's be trying to fuck u like your going to forget about your wife when your done.,fear
angel delight is my everything,joy
@walterdonovanSS @mrb_rides_again evil rich white men and their fucking cronies in intelligence/gov/academia using blithe blacks as fodder,joy
Defining yourself in terms of opposition i.e. the clouded mirror phenomena is almost always a mistake.,sadness
@alooftroye so what you mean to tell me is that.... glee is...... getting less........... gleeful?,joy
@Montel_Williams If this ban goes through it will harm so many people disabled veterans people who have #chronicpain  #iamkratom,fear
Will I offend you\nif I am truthful but kind\nor will you see why?\n@baffled #haikuchallenge,anger
Paul forever. Paul should have won! Paul played such a better game! #BB18 #angry,anger
Having a nail half hanging off is absolutely fucking grim even with my acrylic holding it on 😷😷,sadness
Evening all. Don't forget it's #RobinHoodHour TONIGHT 🏹\n\n #bizitalk #bizhour #southyorkshire #MansfieldHour  #sheffieldHour #NottsHour,joy
I have a job interview with @BarclaysUK in Loughborough next month #nervous!!!,fear
@aidankerrpol I think you should do. Get the fashion police involved. #shocking,fear
$100 says Teufel is 'reassigned' within the organization before next year but I wish it was sooner... #Mets #thirdbasecoach #terrible #lgm,fear
@mikeburke91 @AP I guess. It's just heartbreaking the ease with which they can kill an innocent man and get away with it.,anger
It's a Moving Day! #stress #panic #hope,fear
@__NETFLIXNCHILL I fuck with madden way harder,anger
Here's a tip for everyone: Stop being offended. End. #offended #quit #youredumb #liveyourownlife,anger
wanna go home and focus up on this game . Don't wanna rage at all,anger
Knowing I have my hair to wash and dry is like knowing you had that English close reading in your school bag to do,fear
Don't blame yourself' he spoke as if she were in the room kicking the chair beneath him.\n#amwriting #dark,sadness
Look what we have available in store now!!!\n\nLiquid incense for those who can't burn sticks or cones or have smoke in they home!!!!,anger
@Docjp they unleashing God's wrath just as Cain did,anger
@GroupAnon black armed thug with a record carrying gun illegally gets shot by black cop. #outrage   This is a joke.Let em destroy their town,anger
@DSWT I despair at this madness! It's beyond #shocking it's cold blooded murder!  How long will #SouthAfrica stand by &amp;watch #WorldRhinoDay,fear
@emorottie true sonicsatam was serious and a bit dark. Aosth is like super goofy and Looney toonie to a degree,sadness
Nothing lovelier than your great mate sending the most joyful and sweet pic - Thankyou #amy @artburstltd XXXX,joy
I miss my naivety and blind optimism,joy
@darwinwatersons @pennyfitzger31 @gumballwatter15 ok but why tomorrow a horrible day my day was great!,fear
@twojacksdetail @bluelivesmtr Very rare an officer just shoots without regard. They don't want that on their conscience. #incite,anger
@ibishotelsuk @ibisHotels_FR @ibishotelbr @ibishotel @ibishotelBDG @ibishotel1 to give me my keys back. They aren't for my house! #shocking,fear
Having a terrific Tuesday? Crush it today with the Power of 4. Treat your internet like Pizza =D \n#PowerOf4,fear
Note to self ~ Stop laughing at things that offend you it's ok to get mad at people \n#NoteToSelf #offended #mad #upset,anger
@caIrissian take deep breaths bc the shaking could be from adrenaline. Oh wow that's weird. Depending if you're regular or not that varies-,fear
Watch this amazing live.ly broadcast by @swagrman_fan  #musically,joy
Thinking about trying some comedy on youtube. Always been fond of it. Time to nut up. #laughter #comedy #maybeoneday #hopefullyfunny #LOL,joy
@WinchesterGank If only. Lol I just wish once he understood the crazy of his rabid fans &amp; addressed it.,anger
Bridget Jones' Baby was bloody hilarious 😅 #BridgetJonesBaby,joy
Just saw lil homie @NICKMERCS rage on cam.  Weren't roids a thing in the late 90's or has it come back? I'm lost...,anger
Don't understand reason for #Muslim countries citing #terrorism as reason for not taking #refugees. Aren't #terror attacks against infidels?,fear
